=== PER-RUN METRICS ===
tag	Rout	Rout_mean	layers	turns_geom	cross_best	cons	riceJ	wr_max	wr_mat_max	r_cucumber	phi_cucumber	u_cucumber	r_tamago	phi_tamago	u_tamago	r_salmon	phi_salmon	u_salmon	r_avocado	phi_avocado	u_avocado	cx	cy	Rfold
hold4	u_salmon	0.142	0.0028	0.14	0.144	2
hold4	r_avocado	1.541	0.0	1.541	1.541	2
hold4	phi_avocado	-93.05	0.0707	-93.1	-93.0	2
hold4	u_avocado	1.164	0.0	1.164	1.164	2
hold8	Rout	4.125	0.0	4.125	4.125	2
hold8	Rout_mean	3.971	0.0	3.971	3.971	2
hold8	layers	1.764	0.0	1.764	1.764	2
hold8	turns_geom	2.032	0.0	2.032	2.032	2
hold8	cross_best	2.35	0.0	2.35	2.35	2
hold8	cons	0.9736	0.0	0.9736	0.9736	2
hold8	riceJ	0.8709	0.0	0.8709	0.8709	2
hold8	wr_max	4.0	0.0	4.0	4.0	2
hold8	wr_mat_max	3.0	0.0	3.0	3.0	2
hold8	Rfold	3.095	0.0	3.095	3.095	2
hold8	r_cucumber	2.591	0.0	2.591	2.591	2
hold8	phi_cucumber	-24.1	0.0	-24.1	-24.1	2
hold8	u_cucumber	0.338	0.0028	0.336	0.34	2
hold8	r_tamago	0.58	0.0	0.58	0.58	2
hold8	phi_tamago	-4.6	0.0	-4.6	-4.6	2
hold8	u_tamago	0.874	0.0141	0.864	0.884	2
hold8	r_salmon	1.6	0.0	1.6	1.6	2
hold8	phi_salmon	-169.35	0.0707	-169.4	-169.3	2
hold8	u_salmon	0.164	0.0	0.164	0.164	2
hold8	r_avocado	1.54	0.0	1.54	1.54	2
hold8	phi_avocado	-92.7	0.0	-92.7	-92.7	2
hold8	u_avocado	1.04	0.0	1.04	1.04	2
